"age","year","unit","season","area","iter","data"
0,2000,1,1,"unique",1,0
0,2001,1,1,"unique",1,0
0,2002,1,1,"unique",1,0
0,2003,1,1,"unique",1,0
0,2004,1,1,"unique",1,0
0,2005,1,1,"unique",1,0
0,2006,1,1,"unique",1,0
0,2007,1,1,"unique",1,0
0,2008,1,1,"unique",1,0
0,2009,1,1,"unique",1,0
0,2010,1,1,"unique",1,0
0,2011,1,1,"unique",1,0
0,2012,1,1,"unique",1,0
0,2013,1,1,"unique",1,0
0,2014,1,1,"unique",1,0
0,2015,1,1,"unique",1,0
0,2016,1,1,"unique",1,0
1,2000,1,1,"unique",1,0
1,2001,1,1,"unique",1,0
1,2002,1,1,"unique",1,0
1,2003,1,1,"unique",1,1.534
1,2004,1,1,"unique",1,0
1,2005,1,1,"unique",1,22.263
1,2006,1,1,"unique",1,1.004
1,2007,1,1,"unique",1,11.76
1,2008,1,1,"unique",1,108.481
1,2009,1,1,"unique",1,30.459
1,2010,1,1,"unique",1,79.893
1,2011,1,1,"unique",1,0.077
1,2012,1,1,"unique",1,0.118
1,2013,1,1,"unique",1,2.007
1,2014,1,1,"unique",1,13.591
1,2015,1,1,"unique",1,1.34
1,2016,1,1,"unique",1,1.744
2,2000,1,1,"unique",1,0
2,2001,1,1,"unique",1,0
2,2002,1,1,"unique",1,0
2,2003,1,1,"unique",1,121.81
2,2004,1,1,"unique",1,3.935
2,2005,1,1,"unique",1,5.743
2,2006,1,1,"unique",1,9.034
2,2007,1,1,"unique",1,86.82
2,2008,1,1,"unique",1,138.097
2,2009,1,1,"unique",1,324.163
2,2010,1,1,"unique",1,201.336
2,2011,1,1,"unique",1,833.128
2,2012,1,1,"unique",1,66.365
2,2013,1,1,"unique",1,19.619
2,2014,1,1,"unique",1,48.181
2,2015,1,1,"unique",1,213.812
2,2016,1,1,"unique",1,13.043
3,2000,1,1,"unique",1,0
3,2001,1,1,"unique",1,0
3,2002,1,1,"unique",1,0
3,2003,1,1,"unique",1,23.53
3,2004,1,1,"unique",1,25.714
3,2005,1,1,"unique",1,15.347
3,2006,1,1,"unique",1,11.444
3,2007,1,1,"unique",1,47.493
3,2008,1,1,"unique",1,149.564
3,2009,1,1,"unique",1,97.587
3,2010,1,1,"unique",1,348.408
3,2011,1,1,"unique",1,307.133
3,2012,1,1,"unique",1,1343.661
3,2013,1,1,"unique",1,98.593
3,2014,1,1,"unique",1,17.99
3,2015,1,1,"unique",1,30.003
3,2016,1,1,"unique",1,238.175
4,2000,1,1,"unique",1,0
4,2001,1,1,"unique",1,0
4,2002,1,1,"unique",1,0
4,2003,1,1,"unique",1,19.162
4,2004,1,1,"unique",1,18.406
4,2005,1,1,"unique",1,6.367
4,2006,1,1,"unique",1,21.584
4,2007,1,1,"unique",1,11.319
4,2008,1,1,"unique",1,53.474
4,2009,1,1,"unique",1,109.878
4,2010,1,1,"unique",1,44.791
4,2011,1,1,"unique",1,322.348
4,2012,1,1,"unique",1,145.1
4,2013,1,1,"unique",1,860.132
4,2014,1,1,"unique",1,76.153
4,2015,1,1,"unique",1,12.061
4,2016,1,1,"unique",1,8.823
5,2000,1,1,"unique",1,0
5,2001,1,1,"unique",1,0
5,2002,1,1,"unique",1,0
5,2003,1,1,"unique",1,0.214
5,2004,1,1,"unique",1,28.407
5,2005,1,1,"unique",1,1.265
5,2006,1,1,"unique",1,4.923
5,2007,1,1,"unique",1,18.939
5,2008,1,1,"unique",1,15.318
5,2009,1,1,"unique",1,29.963
5,2010,1,1,"unique",1,28.32
5,2011,1,1,"unique",1,58.358
5,2012,1,1,"unique",1,141.401
5,2013,1,1,"unique",1,56.758
5,2014,1,1,"unique",1,278.429
5,2015,1,1,"unique",1,54.011
5,2016,1,1,"unique",1,3.927
6,2000,1,1,"unique",1,0
6,2001,1,1,"unique",1,0
6,2002,1,1,"unique",1,0
6,2003,1,1,"unique",1,0.315
6,2004,1,1,"unique",1,2.16
6,2005,1,1,"unique",1,0.591
6,2006,1,1,"unique",1,0.74
6,2007,1,1,"unique",1,1.483
6,2008,1,1,"unique",1,22.792
6,2009,1,1,"unique",1,15.022
6,2010,1,1,"unique",1,12.288
6,2011,1,1,"unique",1,28.704
6,2012,1,1,"unique",1,22.194
6,2013,1,1,"unique",1,44.044
6,2014,1,1,"unique",1,16.071
6,2015,1,1,"unique",1,101.267
6,2016,1,1,"unique",1,18.328
7,2000,1,1,"unique",1,0
7,2001,1,1,"unique",1,0
7,2002,1,1,"unique",1,0
7,2003,1,1,"unique",1,0.262
7,2004,1,1,"unique",1,0.581
7,2005,1,1,"unique",1,0.006
7,2006,1,1,"unique",1,0.239
7,2007,1,1,"unique",1,0.104
7,2008,1,1,"unique",1,2.845
7,2009,1,1,"unique",1,14.374
7,2010,1,1,"unique",1,6.267
7,2011,1,1,"unique",1,9.258
7,2012,1,1,"unique",1,9.923
7,2013,1,1,"unique",1,5.576
7,2014,1,1,"unique",1,8.681
7,2015,1,1,"unique",1,9.265
7,2016,1,1,"unique",1,21.746
8,2000,1,1,"unique",1,0
8,2001,1,1,"unique",1,0
8,2002,1,1,"unique",1,0
8,2003,1,1,"unique",1,0.051
8,2004,1,1,"unique",1,0.099
8,2005,1,1,"unique",1,0.012
8,2006,1,1,"unique",1,0.001
8,2007,1,1,"unique",1,0.034
8,2008,1,1,"unique",1,0.293
8,2009,1,1,"unique",1,1.879
8,2010,1,1,"unique",1,5.703
8,2011,1,1,"unique",1,4.316
8,2012,1,1,"unique",1,6.135
8,2013,1,1,"unique",1,21.956
8,2014,1,1,"unique",1,1.132
8,2015,1,1,"unique",1,1.252
8,2016,1,1,"unique",1,1.568
9,2000,1,1,"unique",1,0
9,2001,1,1,"unique",1,0
9,2002,1,1,"unique",1,0
9,2003,1,1,"unique",1,0.016
9,2004,1,1,"unique",1,0.036
9,2005,1,1,"unique",1,0.009
9,2006,1,1,"unique",1,0.001
9,2007,1,1,"unique",1,0
9,2008,1,1,"unique",1,0.003
9,2009,1,1,"unique",1,0.559
9,2010,1,1,"unique",1,0.846
9,2011,1,1,"unique",1,3.461
9,2012,1,1,"unique",1,0.728
9,2013,1,1,"unique",1,0.71
9,2014,1,1,"unique",1,0.599
9,2015,1,1,"unique",1,0.119
9,2016,1,1,"unique",1,0.193
10,2000,1,1,"unique",1,0
10,2001,1,1,"unique",1,0
10,2002,1,1,"unique",1,0
10,2003,1,1,"unique",1,0.013
10,2004,1,1,"unique",1,0.027
10,2005,1,1,"unique",1,0
10,2006,1,1,"unique",1,0.001
10,2007,1,1,"unique",1,0
10,2008,1,1,"unique",1,0
10,2009,1,1,"unique",1,0.507
10,2010,1,1,"unique",1,0.076
10,2011,1,1,"unique",1,0.927
10,2012,1,1,"unique",1,1.482
10,2013,1,1,"unique",1,0.388
10,2014,1,1,"unique",1,0.177
10,2015,1,1,"unique",1,0.026
10,2016,1,1,"unique",1,0.02
11,2000,1,1,"unique",1,0
11,2001,1,1,"unique",1,0
11,2002,1,1,"unique",1,0
11,2003,1,1,"unique",1,0
11,2004,1,1,"unique",1,0.027
11,2005,1,1,"unique",1,0
11,2006,1,1,"unique",1,0.001
11,2007,1,1,"unique",1,0
11,2008,1,1,"unique",1,0
11,2009,1,1,"unique",1,0.013
11,2010,1,1,"unique",1,0.041
11,2011,1,1,"unique",1,0.012
11,2012,1,1,"unique",1,0.02
11,2013,1,1,"unique",1,0.717
11,2014,1,1,"unique",1,0.034
11,2015,1,1,"unique",1,0
11,2016,1,1,"unique",1,0.009
